Perfume Name;Combined Score
Proxima Centauri Perfumes (unisex) ~ 2020;0.3547569538104777
Polo Blue Gold Blend Ralph Lauren (male) ~ 2019;0.3547064209864506
Azzaro Chrome Aqua Azzaro (male) ~ 2019;0.3533356645641995
Ilio Diptyque (unisex) ~ 2021;0.3532970765802689
Fahrenheit 32 Dior (male) ~ 2007;0.3530855441825877
Dior Homme Sport Dior (male) ~ 2008;0.35190636920826757
Armani Privé Oud Royal Giorgio Armani (unisex) ~ 2010;0.3513314877041749
A*Men Pure Coffee Mugler (male) ~ 2008;0.3513078381031319
New York Nicolai Parfumeur Createur (male) ~ 1989;0.3509816978333644
Escada pour Homme Escada (male) ~ 1993;0.3504517087254738
This is Him! Art 4 All Zadig & Voltaire (male) ~ 2021;0.34958213115087333
Brilliantly British Penhaligon's (unisex) ~ 2020;0.34819522092225763
New York Intense Nicolai Parfumeur Createur (unisex) ~ 2014;0.34793654557577736
Ginepro Nero L'Erbolario (male) ~ 2016;0.34707288718325374
Bad Boy Cobalt Parfum Electrique Carolina Herrera (male) ~ 2022;0.3470643090469866
Legend Montblanc (male) ~ 2011;0.3470584623990992
Invictus Platinum Paco Rabanne (male) ~ 2022;0.3468467719824189
Daarej pour Homme Rasasi (male);0.34678497681736103
XS Paco Rabanne (male) ~ 1994;0.34652087198100734
Beau de Jour Tom Ford (male) ~ 2019;0.34634377460240673
Cherry Oud Guerlain (unisex) ~ 2022;0.3446031454714699
Eau de Rochas Homme Rochas (male) ~ 1993;0.3445340775144714
Oud Minérale Tom Ford (unisex) ~ 2017;0.344435696967769
Odyssey Femme White Edition Armaf (female) ~ 2020;0.343450322986399
Hermessence Violette Volynka Hermès (unisex) ~ 2022;0.3432925717606072
Blackberry & Bay Cologne Jo Malone London (unisex) ~ 2021;0.3432523136941448
Dia Man Amouage (male) ~ 2002;0.3414822769685464
4711 Acqua Colonia Green Tea & Bergamot 4711 (unisex) ~ 2020;0.3411517277955838
Tobacco Reserve Aramis (male) ~ 2018;0.33988810456984714
Sauvage Parfum Dior (male) ~ 2019;0.33973412165503114
Spicebomb Night Vision Eau de Parfum Viktor&Rolf (male) ~ 2020;0.3394252066768838
Nuit d’Issey Issey Miyake (male) ~ 2014;0.33926674047999184
Ambre Nuit Dior (unisex) ~ 2009;0.33922054584392725
Rehab Initio Parfums Prives (unisex) ~ 2018;0.33775628091432197
Fahrenheit Cologne Dior (male) ~ 2015;0.3375483997018825
Cardinal James Heeley (unisex);0.3375483997018825
Colonia Mirra Acqua di Parma (male) ~ 2017;0.3375483997018825
Itasca Lubin (unisex) ~ 2010;0.3375483997018825
Armani Code A-List Giorgio Armani (male) ~ 2018;0.3375483997018825
Hugo Extreme Hugo Boss (male) ~ 2016;0.3375483997018825
Eau Rose Eau De Parfum Diptyque (female) ~ 2022;0.3375483997018825
Fat Electrician Semi-Modern Vetiver Etat Libre d'Orange (male) ~ 2009;0.3367788415014483
Lapidus Pour Homme Ted Lapidus (male) ~ 1987;0.3367097042402045
Absolute by Exclusive Avon (male) ~ 2020;0.3357206594505041
Amber Oud Ruby Edition Al Haramain Perfumes (unisex) ~ 2022;0.3349655591298009
Fendi Uomo Fendi (male) ~ 1988;0.33475761396906245
Bergamote 22 Le Labo (unisex) ~ 2006;0.33472931550116153
Love by Kilian Rose and Oud Special Blend 2020 By Kilian (unisex) ~ 2020;0.33420165205656915
Loewe Pour Homme Loewe (male) ~ 1974;0.33366457147811013
Desire for a Man Alfred Dunhill (male) ~ 2000;0.33360983446486236
Halfeti Penhaligon's (unisex) ~ 2015;0.33348504864823025
Akkad Lubin (unisex) ~ 2012;0.33305699619584694
Laura Biagiotti Uomo Laura Biagiotti (male) ~ 1989;0.3330007175211276
Aqua Fahrenheit Dior (male) ~ 2011;0.33263807529228906
Rose Prick Tom Ford (unisex) ~ 2020;0.33259722231026645
40 Knots Xerjoff (unisex) ~ 2012;0.3323689666995787
Paula's Ibiza Loewe (unisex) ~ 2020;0.3321546886452701
New York Intense Fragrance Du Bois (unisex) ~ 2020;0.33192335748802904
XX Artisan John Varvatos (male) ~ 2020;0.3318768157414032
Dark Vanilla Montale (unisex) ~ 2020;0.3312194134546971
By Dolce&Gabbana (male) ~ 1997;0.33119808663227646
Vol De Nuit Eau De Toilette Guerlain (female) ~ 2021;0.33026412729269783
Saffron Tobacco Korres (male) ~ 2019;0.330059392191503
Cypress & Grapevine Cologne Intense Jo Malone London (unisex) ~ 2020;0.32975498842300277
Missoni Parfum Pour Homme Missoni (male) ~ 2017;0.32833579300259114
Myrrh & Tonka Jo Malone London (unisex) ~ 2016;0.32816714138106856
Musc Shamal Giorgio Armani (unisex) ~ 2019;0.3280126062797073
Carved Oud Thameen (unisex) ~ 2013;0.32765347873177786
Kintsugi Masque Milano (unisex) ~ 2019;0.3274722113212333
Monsieur de Givenchy Givenchy (male) ~ 1959;0.3273893771494343
The One Gentleman Dolce&Gabbana (male) ~ 2010;0.32732503592142725
Reine de Nuit (2019) Byredo (unisex) ~ 2019;0.3272711076201005
Fierce Abercrombie & Fitch (male) ~ 2002;0.3265974258470442
Reliqvia Filippo Sorcinelli (unisex) ~ 2021;0.3262902985758133
Bat Edition 2020 Zoologist Perfumes (unisex) ~ 2020;0.3261242963698802
Laudano Nero Tiziana Terenzi (unisex) ~ 2014;0.32599389621914543
Memoirs Of A Trespasser Imaginary Authors (unisex) ~ 2012;0.32591630957882844
St. Barts Men Tommy Bahama (male) ~ 2007;0.32591630957882844
Temps Frais Yves Rocher (unisex);0.32560582161252716
Chambre Noire Olfactive Studio (unisex) ~ 2011;0.32560582161252716
Colors de Benetton Man (Original) Benetton (male) ~ 1988;0.32560582161252716
Sang Royal Roberto Capucci (male) ~ 1967;0.32560582161252716
Acqua di Parma Blu Mediterraneo - Cipresso di Toscana Acqua di Parma (unisex) ~ 2005;0.32560582161252716
Acqua Essenziale Colonia Salvatore Ferragamo (male) ~ 2015;0.32560582161252716
Aoud Musk Montale (unisex) ~ 2010;0.32560582161252716
Mundaka Zara (male) ~ 2019;0.32560582161252716
Note Di Colonia V Acqua di Parma (unisex) ~ 2020;0.32560582161252716
Boss Bottled Marine Hugo Boss (male) ~ 2022;0.32560582161252716
Roberto Cavalli Uomo Roberto Cavalli (male) ~ 2016;0.32558366874353256
At The Barber's Maison Martin Margiela (male) ~ 2014;0.32558366874353256
Eau de Minthé Diptyque (unisex) ~ 2019;0.32558366874353256
Panettone Milano Fragranze (unisex) ~ 2021;0.32558366874353256
Koala Zoologist Perfumes (unisex) ~ 2020;0.324872019053995
Eternity for Men Eau de Parfum Calvin Klein (male) ~ 2019;0.3246636701072463
Kobraa Bvlgari (male) ~ 2020;0.32451800086359156
Mercedes Benz Intense Mercedes-Benz (male) ~ 2013;0.3241032751379195
Roadster Cartier (male) ~ 2008;0.32397661890814455
Wow! Eau de Parfum Intense For Men Joop! (male) ~ 2019;0.3237118369290846
Mahodarā Parfums Karmic Hues (unisex) ~ 2021;0.3237118369290846
Eau de Guerlain Guerlain (unisex) ~ 1974;0.32350345715513196
La Nuit de l'Homme Frozen Cologne Yves Saint Laurent (male) ~ 2012;0.3233447701464136
Birch Tar and Russian Leather Meleg Perfumes (unisex) ~ 2020;0.3233447701464136
Italian Cypress Tom Ford (unisex) ~ 2008;0.3221923452317086
Scandal Pour Homme Jean Paul Gaultier (male) ~ 2021;0.32160265711863056
Gentle Fluidity Gold Maison Francis Kurkdjian (unisex) ~ 2019;0.32099343639585876
Spell 125 Papillon Artisan Perfumes (unisex) ~ 2021;0.3204614821868904
Cyprès Pantelleria Giorgio Armani (unisex) ~ 2021;0.3197087497390753
Infusion d'Iris Cèdre Prada (unisex) ~ 2015;0.31858843484206056
1270 Extrême Frapin (unisex) ~ 2022;0.31808834398285013
Matcha Meditation Maison Martin Margiela (unisex) ~ 2021;0.31758725007265254
Versus Uomo Versace (male) ~ 1991;0.3170033406337527
Loewe Solo Mercurio Loewe (male) ~ 2020;0.3161208593924233
Megamare Orto Parisi (unisex) ~ 2019;0.31605303160804477
Jet Black Enigma Michael Malul London (male) ~ 2021;0.3156787957836181
Scotch Lavender Oriza L. Legrand (unisex) ~ 2020;0.315630757942145
Cuir de Russie Parfum Chanel (unisex) ~ 1924;0.31554089639457894
Moschino Pour Homme Moschino (male) ~ 1990;0.31552009671446124
Emporio Armani Stronger With You Only Giorgio Armani (male) ~ 2022;0.3144268691293329
Lacoste Pour Homme Lacoste Fragrances (male) ~ 2002;0.3122856746745343
Kenzo Homme Eau de Toilette Kenzo (male) ~ 2022;0.311838189020476
1888 Xerjoff (unisex) ~ 2013;0.3118360439529821
Lalique Pour Homme Equus Lalique (male) ~ 2001;0.3116606272228993
Synthetic Jungle Frederic Malle (unisex) ~ 2021;0.3116360296652691
La Couche du Diable Serge Lutens (unisex) ~ 2019;0.31078166122430156
Loewe 7 Anonimo Loewe (male) ~ 2016;0.3105455473729474
Chance Eau Tendre Eau de Parfum Chanel (female) ~ 2019;0.310169511889652
Colonia Club Acqua di Parma (unisex) ~ 2015;0.3100035205550268
C for Men Clive Christian (male) ~ 2010;0.3097167307105389
Alluring Fig Theodoros Kalotinis (unisex) ~ 2021;0.3097167307105389
Chinese Oud Areej Le Doré (unisex) ~ 2021;0.3096481265373698
Jules Dior (male) ~ 1980;0.3095164399698769
Hugo Dark Blue Hugo Boss (male) ~ 1999;0.3091291141621201
Holiday Bear Edition Polo Green Ralph Lauren (male) ~ 2019;0.3091291141621201
Oud Granado (unisex) ~ 2020;0.3091291141621201
Shangri La Edition 2022 Hiram Green (unisex) ~ 2022;0.3091291141621201
Menamò Maison Gabriella Chieffo (unisex) ~ 2022;0.3091291141621201
Amanoamano Maison Gabriella Chieffo (unisex) ~ 2022;0.3091291141621201
Moonlight in Chiangmai Parfums Dusita (male) ~ 2020;0.3084342632414173
The One Grey Dolce&Gabbana (male) ~ 2018;0.3082738482280541
Valensole Lavender Alfred Dunhill (male) ~ 2020;0.3079836426236162
Ultraviolet Paco Rabanne (male) ~ 2001;0.3078778255900079
Prada L’Homme Water Splash Prada (male) ~ 2019;0.30722833754640266
Colonia Oud Acqua di Parma (male) ~ 2012;0.30650324198707035
2. Nawab of Oudh Intensivo Ormonde Jayne (unisex) ~ 2015;0.30650324198707035
L'Eau d'Issey Pour Homme Intense Issey Miyake (male) ~ 2007;0.3064130094102566
L'Homme Libre Yves Saint Laurent (male) ~ 2011;0.30611719384223146
Nautica Voyage Nautica (male) ~ 2006;0.30611719384223146
Starwalker Montblanc (male) ~ 2005;0.3059206373356314
A*Men Pure Wood Mugler (male) ~ 2014;0.30575698855431077
Sun Men Summer Edition Jil Sander (male) ~ 2020;0.30575698855431077
Vaniglia Eau de Parfum Acqua di Parma (unisex) ~ 2019;0.30575698855431077
Narcisse Taiji Atelier Materi (unisex) ~ 2021;0.30575698855431077
Metallique Tom Ford (female) ~ 2019;0.30523479506833673
Straight to Heaven By Kilian (male) ~ 2007;0.3046937442109551
Vibrant Leather Eau de Parfum Zara (male) ~ 2018;0.3046923565969424
Boy Eau de Parfum Chanel (unisex) ~ 2016;0.30466110480580744
Black Beard Calaj (male) ~ 2020;0.30398888867731155
Armani Eau de Cèdre Giorgio Armani (male) ~ 2015;0.3036155025052508
Libre Yves Saint Laurent (female) ~ 2019;0.30357354946588194
Nuit d’Issey Parfum Issey Miyake (male) ~ 2015;0.3030831762694763
L'Eau d'Issey Pour Homme Fraiche Issey Miyake (male) ~ 2015;0.3030831762694763
Shem Nishane (unisex) ~ 2021;0.3030831762694763
Spirit Of The Brave Diesel (male) ~ 2019;0.3024407293284111
Citron 28, Seoul Le Labo (unisex) ~ 2020;0.3021373605036827
Comme des Garcons 2 Comme des Garcons (unisex) ~ 1999;0.3021262685168753
Tempo Eau de Parfum Diptyque (unisex) ~ 2018;0.30190236262083614
La Dompteuse Encagée Serge Lutens (unisex) ~ 2021;0.301709401329993
Elixir 1870 Granado (unisex) ~ 2020;0.3009488679244706
Mercedes-Benz Select Night Mercedes-Benz (male) ~ 2019;0.3009488679244706
Acqua di Giò Absolu Giorgio Armani (male) ~ 2018;0.30030447009326566
Green Wood DSQUARED² (male) ~ 2019;0.29965956092346513
Adventure STR8 (male) ~ 2014;0.2994186272944842
Eucris Eau de Toilette Geo. F. Trumper (male) ~ 1912;0.29842964632636687
Neroli Portofino Acqua Tom Ford (unisex) ~ 2016;0.29842019357970034
Aoud Lemon Mint Mancera (unisex) ~ 2016;0.29842019357970034
Italian Bergamot Ermenegildo Zegna (male) ~ 2012;0.2982025250155287
Hero Eau de Parfum Burberry (male) ~ 2022;0.29790050721108824
Fleur du Mâle Jean Paul Gaultier (male) ~ 2007;0.2974110290426054
1 Million Elixir Paco Rabanne (male) ~ 2022;0.29734406901955435
Lalique White Lalique (male) ~ 2008;0.29713098412377786
Escape for Men Calvin Klein (male) ~ 1993;0.2960008965513821
Tabac Rose BDK Parfums (unisex) ~ 2020;0.2959635210744221
Oud Ispahan New Look Limited Edition Dior (unisex) ~ 2022;0.29592058252904807
L'Eau d'Issey pour Homme Shade of Lagoon Issey Miyake (male) ~ 2019;0.29546094831122827
Boss Bottled Eau de Parfum Hugo Boss (male) ~ 2020;0.29545950880242844
Libre Intense Yves Saint Laurent (female) ~ 2020;0.29448444037745936
R de Capucci Roberto Capucci (male) ~ 1985;0.2944661153663591
Comme des Garcons Series 3 Incense: Avignon Comme des Garcons (unisex) ~ 2002;0.2942009632549567
Cuir Zerzura Giorgio Armani (unisex) ~ 2020;0.2941089699391633
Horizon Davidoff (male) ~ 2016;0.29398511724053333
Fars Xerjoff (unisex) ~ 2012;0.29398511724053333
Hugo Jeans Man Hugo Boss (male) ~ 2022;0.29398511724053333
Opus XIII – Silver Oud Amouage (unisex) ~ 2021;0.2936669648149845
Mefisto Xerjoff (male) ~ 2009;0.29311789764684915
Tea for Two L'Artisan Parfumeur (unisex) ~ 2000;0.2927418415027596
BLV Pour Homme Bvlgari (male) ~ 2001;0.29207902135736064
Oud Wood Intense Tom Ford (unisex) ~ 2017;0.2920315854125589
Gucci Pour Homme (1976) Gucci (male) ~ 1976;0.29170021216724745
Crimson Rocks Amouage (unisex) ~ 2020;0.2915501438496424
Experimentum Crucis Etat Libre d'Orange (unisex) ~ 2019;0.2915026037905483
Essential Lacoste Fragrances (male) ~ 2005;0.29114263428951426
Swiss Army Altitude Victorinox Swiss Army (male) ~ 2001;0.29114263428951426
Checkmate Frapin (unisex) ~ 2021;0.29114263428951426
Impossible Bouquet Eau Rose Diptyque (female) ~ 2020;0.29114263428951426
Fox in the Flowerbed Imaginary Authors (unisex) ~ 2021;0.290972782171375
Carnal Flower Frederic Malle (unisex) ~ 2005;0.2901305929095582
Bon Viveur Naughton & Wilson (male) ~ 2021;0.2897880966306048
Emporio Armani Stronger With You Leather Giorgio Armani (male) ~ 2020;0.2897773533829326
Aramis 900 Aramis (male) ~ 1973;0.28973169404444266
Amyris Homme Maison Francis Kurkdjian (male) ~ 2012;0.28968965538911506
Polo Blue Eau de Parfum Ralph Lauren (male) ~ 2016;0.2891790496420491
Kingdom Botanica Kingdom Scotland (unisex) ~ 2020;0.2890576917516785
Papyrus Moleculaire Maison Crivelli (unisex) ~ 2020;0.2890576917516785
Dancing With Strangers 4160 Tuesdays Tessa Williams (unisex) ~ 2021;0.2890576917516785
Must Cartier Pour Homme Essence Cartier (male) ~ 2001;0.2889863006905419
Armani Privé Bleu Lazuli Giorgio Armani (unisex) ~ 2018;0.2889863006905419
Invictus Onyx Collector Edition Paco Rabanne (male) ~ 2020;0.2889863006905419
Santal Café Amberfig (unisex) ~ 2020;0.2889863006905419
Vetiver Hiram Green (unisex) ~ 2021;0.2889863006905419
Chic For Men Carolina Herrera (male) ~ 2003;0.2886357181361088
Soleil d'Italie Mancera (unisex) ~ 2019;0.2885462603718135
Kokorico Jean Paul Gaultier (male) ~ 2011;0.2874333355267223
Chevignon For Men Chevignon (male);0.2874218241477514
Tonka Cola Mancera (unisex) ~ 2022;0.28734734185712973
Gracefully Madrid Zara (unisex) ~ 2021;0.2872510146986802
Naviglio Milano Fragranze (unisex) ~ 2021;0.28708996311360635
Bleu de Chanel All-Over Spray Chanel (male) ~ 2021;0.2868248229761788
Tobacco Collection Rich Warm Addictive Zara (male) ~ 2016;0.286730220632362
Habit Rouge Dress Code 2017 Guerlain (male) ~ 2017;0.28637522896072737
Polo Ultra Blue Ralph Lauren (male) ~ 2018;0.28637522896072737
Ormonde Man Ormonde Jayne (male) ~ 2004;0.2862978357014631
Declaration Essence Cartier (male) ~ 2001;0.284321476838394
Fille en Aiguilles Serge Lutens (unisex) ~ 2009;0.2838789467467793
John Varvatos XX Indigo John Varvatos (male) ~ 2021;0.2838789467467793
John Varvatos XX John Varvatos (male) ~ 2020;0.2838789467467793
Othoniel Rosa Diptyque (unisex) ~ 2020;0.2838789467467793
Esencia Pour Homme 40 Aniversario Loewe (male) ~ 2014;0.28355838362622127
Un Homme Charles Jourdan (male) ~ 1980;0.28355838362622127
Royal Sapphire Thameen (unisex) ~ 2019;0.28355838362622127
Good Life Davidoff (male) ~ 1998;0.28347744681200204
Un Bois Vanille Serge Lutens (unisex) ~ 2003;0.2833188727756091
HiM Hanae Mori (male) ~ 2012;0.2833188727756091
1681 Carthusia (male) ~ 2010;0.2833188727756091
Rien Intense Incense Etat Libre d'Orange (unisex) ~ 2014;0.2833188727756091
Drakkar Intense Guy Laroche (male) ~ 2022;0.2833176636340984
Pasha de Cartier Edition Noire Cartier (male) ~ 2013;0.2832120553532604
Juniper Sling Penhaligon's (unisex) ~ 2011;0.28278220313470565
Fève Délicieuse (2018) Dior (unisex) ~ 2018;0.2825287922083157
Chameleon Zoologist Perfumes (unisex) ~ 2019;0.2822316936791928
Ombre Noire Lalique (male) ~ 2017;0.28208506801299166
Ray-Flection Masque Milano (unisex) ~ 2020;0.2817226534816408
Colonia Sandalo Concentrée Acqua di Parma (male) ~ 2016;0.28103469402852066
Weekend for Men Burberry (male) ~ 1997;0.28103469402852066
Lolita Lempicka Le Parfum 2021 Lolita Lempicka (female) ~ 2021;0.2806903396371069
Lavender Extreme Tom Ford (unisex) ~ 2019;0.2801291013848787
Xeryus Givenchy (male) ~ 1986;0.2800436918052193
L’Eau d’Issey Pour Homme Or Encens Issey Miyake (male) ~ 2017;0.2796976028964673
Brioni Eau de Parfum Intense Brioni (male) ~ 2021;0.27964768172393006
V pour Homme Valentino (male) ~ 2006;0.2793315974527622
Tobacco Collection Rich Warm Addictive 2018 Zara (male) ~ 2018;0.2786129720115437
Opus XII – Rose Incense Amouage (unisex) ~ 2019;0.2786129720115437
Luna Rossa Extreme Prada (male) ~ 2013;0.27848290619328875
Acqua di Gio Profumo Special Blend Giorgio Armani (male) ~ 2017;0.2783058573728474
Presence Cool Montblanc (male) ~ 2002;0.27799071052494584
Quasar Quest O Boticário (male) ~ 2013;0.27799071052494584
Barolo O Boticário (male) ~ 2009;0.27799071052494584
Acqua Brasilis O Boticário (male) ~ 1998;0.27799071052494584
Hermessence Poivre Samarcande Hermès (unisex) ~ 2004;0.27799071052494584
Santal L'Artisan Parfumeur (unisex) ~ 1978;0.27799071052494584
Sang Bleu Le Galion (male) ~ 2016;0.27799071052494584
English Fern Penhaligon's (unisex) ~ 1890;0.27799071052494584
Blacks Club Leather Shay & Blue London (unisex) ~ 2014;0.27799071052494584
Supreme Pour Homme Zlatan Ibrahimovic Parfums (male) ~ 2016;0.27799071052494584
Boss Bottled Infinite Hugo Boss (male) ~ 2019;0.27799071052494584
Capucci Pour Homme Roberto Capucci (male) ~ 1967;0.27799071052494584
Tendre est la Nuit Majda Bekkali (unisex) ~ 2013;0.27799071052494584
Armani Eau de Nuit Giorgio Armani (male) ~ 2013;0.27799071052494584
Oxford & Cambridge Cologne Czech & Speake (unisex) ~ 1994;0.27799071052494584
Fusion Sacrée Obscur Majda Bekkali (unisex) ~ 2012;0.27799071052494584
Monsieur Balmain Pierre Balmain (male) ~ 1964;0.27799071052494584
Encens Satin Giorgio Armani (unisex) ~ 2014;0.27799071052494584
L'Eau Froide Serge Lutens (unisex) ~ 2011;0.27799071052494584
New West for Him Aramis (male) ~ 1988;0.27799071052494584
Cedre Serge Lutens (unisex) ~ 2005;0.27799071052494584
Oud Maison Francis Kurkdjian (unisex) ~ 2012;0.27799071052494584
Coco Mademoiselle L'Eau Privée Chanel (female) ~ 2020;0.27799071052494584
Etheral Rose Nosegasm (unisex) ~ 2020;0.27799071052494584
Loubirouge Christian Louboutin (female) ~ 2020;0.27799071052494584
Burlington 1819 Roja Dove (unisex) ~ 2020;0.277703155173981
Aperitivo Milanese Porta Nuova Trussardi (unisex) ~ 2020;0.27729362981958144
Saltburn Driftwood 4160 Tuesdays (unisex) ~ 2022;0.27729362981958144
Ad Alain Delon Classic Alain Delon (male) ~ 1980;0.27720451301834015
Onekh Bvlgari (male) ~ 2016;0.27720451301834015
Aramis Special Blend Aramis (male) ~ 2019;0.27720451301834015
Yves Saint Laurent Y Yves Saint Laurent (male) ~ 2017;0.27720451301834015
1899 Hemingway Histoires de Parfums (unisex) ~ 2013;0.27720451301834015
Paris – Riviera Chanel (unisex) ~ 2019;0.27711230744735943
Exit The King Etat Libre d'Orange (unisex) ~ 2020;0.2767888870275254
Vetiver Extraordinaire Frederic Malle (male) ~ 2002;0.27655512357781675
Blood Orange Aaron Terence Hughes (unisex) ~ 2019;0.27643407531222447
Saharian Wind Mancera (unisex) ~ 2020;0.2763538281211193
Bvlgari Man Glacial Essence Bvlgari (male) ~ 2020;0.2761361086958531
1872 For Men Clive Christian (male) ~ 2001;0.2758133255994112
Memoire D'homme Nina Ricci (male) ~ 2002;0.27492728344664763
Air Kenzo (male) ~ 2003;0.27492728344664763
Le Male Pride Edition Jean Paul Gaultier (male) ~ 2022;0.27492728344664763
Mystique Shimmer Michael Kors (female) ~ 2020;0.27492728344664763
Violeta Granado (unisex) ~ 2020;0.27492728344664763
Grandenia Areej Le Doré (unisex) ~ 2020;0.27448906958416086
Cavatina Parfums Dusita (female) ~ 2021;0.27448906958416086
Dark Rebel Rider John Varvatos (male) ~ 2016;0.2744791688223179
Midnight Voyage Nautica (male) ~ 2020;0.27423108455104583
Golestan Tauer Perfumes (unisex) ~ 2022;0.2741806966439171
Royal Copenhagen Royal Copenhagen (male) ~ 1970;0.27359718607260014
Fucking Fabulous Tom Ford (unisex) ~ 2017;0.2730764971002582
Ahead STR8 (male) ~ 2021;0.27295057100982034
Red Code STR8 (male) ~ 2015;0.27295057100982034
Hugo Man Hugo Boss (male) ~ 2021;0.27270697253429815
1 Million Lucky Paco Rabanne (male) ~ 2018;0.2722487334897139
Hibiscus Mahajád Maison Crivelli (unisex) ~ 2021;0.2721361852836768
On The Beach Louis Vuitton (unisex) ~ 2021;0.27175396834915205
Vert Fougere Floris (male) ~ 2020;0.2715371081742122
Kalan Parfums de Marly (unisex) ~ 2019;0.2713137315153173
Boss Bottled Parfum Hugo Boss (male) ~ 2022;0.27035263458116743
Telegrama Imaginary Authors (unisex) ~ 2019;0.2702592547735162
Brut Brut Parfums Prestige (male) ~ 1964;0.26962417974569675
Van Sea Lorenzo Pazzaglia (unisex) ~ 2022;0.26956094497000765
Emporio Armani Stronger With You Freeze Giorgio Armani (male) ~ 2020;0.2695237917895621
Wardasina Xerjoff (unisex) ~ 2019;0.2694471523553
Montabaco Ormonde Jayne (unisex) ~ 2012;0.2692576707804769
Echo Davidoff (male) ~ 2003;0.2692576707804769
XS (2018) Paco Rabanne (male) ~ 2018;0.2692576707804769
Polo Red Rush Ralph Lauren (male) ~ 2018;0.2692576707804769
Givenchy Play Intense Givenchy (male) ~ 2008;0.2692576707804769
Saffron Spices Korres (male) ~ 2019;0.2692576707804769
Santal Galore Areej Le Doré (unisex) ~ 2020;0.2692576707804769
Rasa Pomares Stolen Perfume (unisex) ~ 2019;0.2692576707804769
Wild Summer Crush April Aromatics (unisex) ~ 2021;0.2692576707804769
Golden Wood S.T. Dupont (female) ~ 2020;0.2692576707804769
Kaiak Ultra Masculino Natura (male) ~ 2019;0.26925051065979455
Vetiver Root Korres (unisex) ~ 2020;0.2690413239612212
K by Dolce & Gabbana Eau de Parfum Dolce&Gabbana (male) ~ 2020;0.26885695951930777
Artisan Blu John Varvatos (male) ~ 2016;0.26874168575600055
Polo Earth Ralph Lauren (unisex) ~ 2022;0.26874168575600055
Oud Nude Guerlain (unisex) ~ 2022;0.2683370981946968
Pasha de Cartier Fraicheur Menthe Cartier (male) ~ 1999;0.2677693820008114
L’Eau Super Majeure d’Issey Issey Miyake (male) ~ 2018;0.2677693820008114
Duel Goutal (male) ~ 2003;0.2677693820008114
Polo Supreme Oud Ralph Lauren (male) ~ 2015;0.2677693820008114
Floriental Comme des Garcons (unisex) ~ 2015;0.2677693820008114
Uomo Salvatore Ferragamo Casual Life Salvatore Ferragamo (male) ~ 2017;0.2677693820008114
Narciso Eau de Parfum Ambrée Narciso Rodriguez (female) ~ 2020;0.2677693820008114
Loved Up Feel Good Oriflame (unisex) ~ 2019;0.2677693820008114
Patchouli Blanc Van Cleef & Arpels (unisex) ~ 2022;0.2677693820008114
Touch for Men Burberry (male) ~ 2000;0.26755252781031325
City Of Stars Louis Vuitton (unisex) ~ 2022;0.26729484213981036
KL Homme Karl Lagerfeld (male) ~ 1986;0.2669970855370972
Montana Parfum d'Homme Montana (male) ~ 1989;0.2669059878184162
Sailing Day Maison Martin Margiela (unisex) ~ 2017;0.2669059878184162
Pour Un Homme de Caron Le Soir Caron (male) ~ 2022;0.2660452324429935
Bvlgari Man Extreme Bvlgari (male) ~ 2013;0.26535881886551654
Anatolia Prin (unisex) ~ 2020;0.26535881886551654
Scandal Pour Homme Parfum Cologne Roja Dove (male) ~ 2019;0.26495087133339024
Feminité du Bois Limited Edition Serge Lutens (unisex) ~ 2022;0.26484508296044984
Fan di Fendi pour Homme Fendi (male) ~ 2012;0.26469073604251936
Erolfa Creed (male) ~ 1992;0.26463067998646356
Philosykos Eau de Parfum 2012 Diptyque (unisex) ~ 2012;0.26456995184390136
Zeste de Gingembre James Heeley (unisex) ~ 2020;0.26451344975936053
Vétiver Écarlate L'Artisan Parfumeur (unisex) ~ 2022;0.26435631611213795
Promise Frederic Malle (unisex) ~ 2017;0.2643331829400434
Opus 1870 Penhaligon's (male) ~ 2005;0.264144455802088
Live True STR8 (male);0.264144455802088
Animal Mondain Pierre Guillaume Paris (unisex) ~ 2020;0.264144455802088
Infinite Sky Estée Lauder (unisex) ~ 2021;0.264144455802088
Macaque Yuzu Edition Zoologist Perfumes (unisex) ~ 2021;0.263598848003678
Drakon Carner Barcelona (unisex) ~ 2020;0.26353877080949223
4. Montabaco Intensivo Ormonde Jayne (unisex) ~ 2013;0.2633467077914428
Flam Memo Paris (unisex) ~ 2021;0.26275460078247137
Dolce&Gabbana Pour Homme Intenso Dolce&Gabbana (male) ~ 2014;0.2620256749286208
L'Eau d'Hiver Frederic Malle (unisex) ~ 2003;0.26182875571604497
Creation-E Parfum Cologne Roja Dove (unisex) ~ 2019;0.2616583017826697
Opus VII – Reckless Leather Amouage (unisex) ~ 2013;0.26138298515216507
Perfect Tobacco S.T. Dupont (unisex) ~ 2019;0.26130208157750867
Eau de Vert Boheme Tom Ford (female) ~ 2021;0.2612338510382268
Black Phantom Memento Mori Anniversary Edition By Kilian (unisex) ~ 2022;0.26109048554823516
Gentlemen Only Intense Givenchy (male) ~ 2014;0.2604711864236732
Sunshine Man Amouage (male) ~ 2015;0.2604711864236732
Baklava Pearlescent Parfums (unisex) ~ 2021;0.2604711864236732
Mirto Di Panarea Forte Special Edition Eau De Toilette Acqua di Parma (unisex) ~ 2022;0.2604711864236732
